PROJECTNAME,TRIP_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,SALINITY_PSU,SALINITY_FLAG,SALINITY_COMMENTS,SILICATE_UMOLL,SILICATE_FLAG,NITRATE_UMOLL,NITRATE_FLAG,PHOSPHATE_UMOLL,PHOSPHATE_FLAG,AMMONIUM_UMOLL,AMMONIUM_FLAG,NITRITE_UMOLL,NITRITE_FLAG,NUTRIENT_COMMENTS,DIC_UMOLKG,CARBON_FLAG,CARBON_COMMENTS,TALKALINITY_UMOLKG,ALKALINITY_FLAG,ALKALINITY_COMMENTS,OXYGEN_UMOLL,OXYGEN_FLAG,OXYGEN_COMMENTS,MICROBIOMESAMPLE_ID
NRS,ROT20170303,20,2017-03-03 12:25:00,35.762,1,,2.1,1,0.1,1,0.06,1,0.17,1,,0,,2052.63,1,,2344.31,1,,,9,,http://hdl.handle.net/102.100.100/35522
NRS,ROT20170120,30,2017-01-20 11:55:00,35.872,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35517
NRS,MAI20170412,30,2017-04-12 10:40:00,35.422,1,,0.8,1,1.3,1,0.22,1,0.51,1,0.25,1,,,9,,,9,,240.1,1,,
NRS,PHB20200224,30,2020-02-25 09:20:00,35.58,1,,2.1,1,6.2,1,0.53,1,0.53,1,0.69,1,,,9,,,9,,,9,,
NRS,MAI20200526,50,2020-05-26 10:45:00,35.12,1,,1.3,1,4.1,1,0.42,1,0,6,0.58,1,,2097.69,1,,2313.68,1,,256,1,,
NRS,YON20201209,20,2020-12-10 08:24:00,35.542,1,,1.7,1,0,6,0.05,1,0,6,0,6,,,9,,,9,,,9,,
NRS,YON20190528,10,2019-05-28 12:10:00,35.079,1,,,0,,0,,0,,0,,0,,1975.38,1,,2279.61,1,,,9,,
NRS,PHB20190923,30,2019-09-23 09:58:00,35.452,1,,0.8,1,1,1,0.2,1,0.61,1,0.17,1,,,9,,,9,,,9,,
NRS,YON20190917,10,2019-09-17 10:45:00,35.59,1,,1,1,0,6,0.08,1,0,6,0,6,,2011.61,1,,2323.68,1,,,9,,
NRS,DAR20190214_0030,0,2019-02-14 10:00:00,34.103,1,,10.5,1,4,1,0.56,1,0.18,1,0.76,1,,1982.58,1,,2253.18,1,,,9,,http://hdl.handle.net/102.100.100/141125
NRS,PHB20200520,60,2020-05-20 10:30:00,,0,,,0,,0,,0,,0,,0,,2042.1,1,,2335.92,1,,,9,,
NRS,KAI20210202,0,2021-02-03 07:20:00,35.885,1,,0.5,1,0.3,1,0.25,1,0.44,1,0,6,,,9,,,9,,,9,,
NRS,KAI20210202,10,2021-02-03 07:20:00,35.837,1,,0.5,1,0.3,1,0.22,1,0.14,1,0,6,,,9,,,9,,,9,,
NRS,NSI20210119,40,2021-01-19 11:30:00,35.521,1,,1.4,1,0.4,1,0.12,1,0.13,2,0,6,,,9,,,9,,,9,,
NRS,PHB20110829,25,2011-08-29 10:18:00,35.529,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NIN20121107,10,2012-11-07 04:51:00,34.921,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NIN20110706,30,2011-07-06 11:19:00,34.653,1,,2.8,1,0,1,0.08,1,0.04,1,,9,,,9,,,9,,,9,,
NRS,DAR20110627,10,2011-06-27 08:45:00,32.905,1,,6,1,0.1,1,0.32,1,0.02,1,,9,,1931.9,1,,2201.75,1,,,9,,
NRS,NSI20100214,0,2010-02-15 09:45:00,35.398,1,,,0,,0,,0,,0,,0,,1987.7,1,,2307.97,1,,,9,,
NRS,NSI20091215,0,2009-12-16 09:15:00,35.585,1,,,0,,0,,0,,0,,0,,2015.49,1,,2329.95,1,,,9,,
NRS,MAI20090820,50,2009-08-20 11:45:00,35.253,1,,,0,,0,,0,,0,,0,,2094.49,1,,2323.34,1,,,9,,
NRS,KAI20100315,0,2010-03-16 06:15:00,35.553,1,,,0,,0,,0,,0,,0,,2077.56,1,,2346.94,1,,,9,,
NRS,PHB20091011,75,2009-10-12 09:43:00,35.504,1,,,0,,0,,0,,0,,0,,2060.25,1,,2327.12,1,,,9,,
NRS,MAI20101214,0,2010-12-14 11:20:00,34.968,1,,0,1,0,1,0.17,1,0,1,,9,,,9,WOCE - no data,,9,WOCE - no data,284.3,1,,
NRS,KAI20090601,0,2009-06-02 08:30:00,,9,Salinity not taken,0.7,1,0,1,0.12,1,0.27,1,,9,no salinities taken,,9,,,9,,,9,,
NRS,NSI20100121,40,2010-01-22 10:00:00,35.47,1,,2.2,1,0.9,1,0.24,1,0.29,1,,9,,,9,,,9,,,9,,
NRS,MAI20110223,20,2011-02-23 11:30:00,35.264,1,,0.5,1,0.6,1,0.16,1,0,1,,9,,,9,,,9,,256.8,1,,
NRS,YON20120726,20,2012-07-26 11:15:00,35.17,1,,1,1,0.1,1,0.13,1,0.96,1,,9,,1987.74,1,,2283.58,1,,,9,,
NRS,NIN20121107,30,2012-11-07 04:51:00,34.916,1,,3.5,1,0.9,1,0.14,1,0.03,1,,9,,,9,,,9,,,9,,
NRS,MAI20130214,20,2013-02-14 11:15:00,35.133,1,,0.7,1,0,1,0.22,1,0.19,1,,9,,,9,,,9,,260.1,1,,http://hdl.handle.net/102.100.100/27044
NRS,MAI20090421,60,2009-04-21 12:00:00,35.375,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ESP20090512,30,2009-05-12 13:50:00,,9,,,0,,0,,0,,0,,0,,,9,,,9,,1,1,,
NRS,MAI20120222,20,2012-02-22 11:15:00,35.518,1,,,0,,0,,0,,0,,0,,,9,,,9,,245.1,1,,http://hdl.handle.net/102.100.100/35720
NRS,PHB20090819,30,2009-08-20 09:34:00,35.542,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20100924,30,2010-09-24 12:37:00,35.523,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,DAR20120114_2335,10,2012-01-15 09:25:00,33.66,1,,5.4,1,0.2,1,0.26,1,0.3,1,,9,,1966.76,1,,2242.99,1,,,9,,
NRS,DAR20120115_0540,0,2012-01-15 15:25:00,33.639,1,,5.6,1,0.2,1,0.31,1,0.55,1,,9,,1964.22,1,,2244.14,1,,,9,,
NRS,PHB20130611,75,2013-06-12 10:30:00,35.459,1,,3.3,1,8,1,0.62,1,0.19,1,,9,,2103.19,1,,2324.72,1,,,9,,http://hdl.handle.net/102.100.100/27443
NRS,NSI20140213,10,2014-02-13 10:25:00,35.662,1,,0.8,1,0,1,0.06,1,0.08,1,,9,,2005.38,1,,2335.49,1,,,9,,http://hdl.handle.net/102.100.100/27288
NRS,MAI20130528,40,2013-05-28 11:11:00,35.407,1,,0.6,1,2.5,1,0.28,1,0,1,,9,Bubble in DO flask,,9,,,9,,256.7,2,,http://hdl.handle.net/102.100.100/27066
NRS,MAI20130821,85,2013-08-21 11:36:00,35.426,1,,0.8,1,1.8,1,0.2,1,0,1,,9,,,9,,,9,,258.3,1,,http://hdl.handle.net/102.100.100/27086
NRS,PHB20130915,25,2013-09-16 10:25:00,35.573,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27459
NRS,YON20130808,20,2013-08-08 11:13:00,35.327,1,,,0,,0,,0,,0,,0,,1986.25,1,,2296.11,1,,,9,,
NRS,PHB20140716,100,2014-07-16 12:00:00,35.603,1,,,0,,0,,0,,0,,0,,2070.63,1,,2335.38,1,,,9,,http://hdl.handle.net/102.100.100/27506
NRS,ROT20140319,40,2014-03-19 13:45:00,35.66,1,,,0,,0,,0,,0,,0,,2054.32,1,,2342.73,1,,,9,,
NRS,PHB20140317,40,2014-03-18 12:27:00,35.403,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,,9,WOCE - no data,,9,,
NRS,NSI20140901,50,2014-09-01 10:39:00,35.541,1,,0.6,1,1.4,1,0.16,1,0.09,1,,9,,2030.63,1,,2327.87,1,,,9,,http://hdl.handle.net/102.100.100/27328
NRS,NSI20141223,40,2014-12-23 11:45:00,35.566,1,,0.9,1,1.7,1,0.21,1,0.08,1,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27351
NRS,NSI20150512,10,2015-05-12 11:15:00,35.488,1,,0.8,1,0,1,0.04,1,0.51,2,,9,,1997.96,1,,2323.12,1,,,9,,http://hdl.handle.net/102.100.100/21839
NRS,YON20150923,0,2015-09-23 14:45:00,35.755,1,,,0,,0,,0,,0,,0,,2012.02,1,,2329.17,1,,,9,,http://hdl.handle.net/102.100.100/34748
NRS,MAI20151118,10,2015-11-19 10:45:00,35.358,1,,0.5,1,0.1,1,0.2,1,0.05,1,,9,,2054.29,1,,2327.19,1,,280.1,1,,http://hdl.handle.net/102.100.100/21929
NRS,MAI20150421,50,2015-04-21 12:10:00,35.617,1,,,0,,0,,0,,0,,0,,,9,,,9,,243.7,1,,http://hdl.handle.net/102.100.100/21829
NRS,YON20150324,26,2015-03-24 16:30:00,35.465,1,,0.7,1,0,1,0.04,1,0.09,1,,9,,1976.78,1,,2309.96,1,,,9,,
NRS,MAI20150723,85,2015-07-23 11:10:00,35.32,1,,,0,,0,,0,,0,,0,,2104.46,1,,2327.22,1,,264.2,1,,http://hdl.handle.net/102.100.100/21897
NRS,MAI20151001,40,2015-10-01 11:30:00,35.167,2,,1.1,1,2.3,1,0.35,1,0.63,1,,9,air bubble in DO samples;,,9,,,9,,285.9,2,,
NRS,ROT20160502,10,2016-05-02 12:01:00,35.727,1,,2.1,1,0.2,1,0.05,1,0.09,1,,9,,,9,,,9,,218.4,1,,http://hdl.handle.net/102.100.100/34182
NRS,MAI20160209,50,2016-02-10 11:25:00,35.313,1,,,0,,0,,0,,0,,0,,2119.46,1,,2319.14,1,,201,1,,http://hdl.handle.net/102.100.100/34148
NRS,PHB20151115,50,2015-11-16 10:28:00,35.425,1,,2.3,1,8.3,1,0.65,1,0.21,1,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21913
NRS,MAI20160530,20,2016-05-31 10:54:00,35.465,1,,,0,,0,,0,,0,,0,,,9,,,9,,246.8,1,,http://hdl.handle.net/102.100.100/34270
NRS,MAI20160630,85,2016-07-01 11:10:00,35.288,1,,1.5,1,3.7,1,0.37,1,0.03,1,0.15,1,,2099.68,1,,2323.86,1,,255.9,1,,http://hdl.handle.net/102.100.100/34798
NRS,MAI20160720,85,2016-07-21 10:40:00,35.233,1,,,0,,0,,0,,0,,0,,2098.69,1,,2328.07,1,,259.7,1,,http://hdl.handle.net/102.100.100/34804
NRS,DAR20160201_2130,16,2016-02-02 07:00:00,33.549,1,,,0,,0,,0,,0,,0,,1939.88,1,,2206.98,1,,,9,,http://hdl.handle.net/102.100.100/34234
NRS,NSI20171116,57,2017-11-16 10:56:00,35.635,1,,,0,,0,,0,,0,,0,,2087.09,1,,2339.66,1,WOCE - average of duplicates,,9,,
NRS,ROT20170523,20,2017-05-23 11:20:00,35.401,1,,,0,,0,,0,,0,,0,,2025.11,1,,2325.46,1,,217.2,1,,http://hdl.handle.net/102.100.100/35546
NRS,DAR20170203_0630,10,2017-02-03 16:02:00,32.803,1,,4.1,2,1,2,0.23,2,0.18,2,,0,,1914.97,1,,2193.04,1,,,9,,http://hdl.handle.net/102.100.100/35359
NRS,NSI20180123,10,2018-01-23 11:05:00,,9,not collected,0.7,1,0,6,0,6,0,6,0,6,,1999.53,1,,2325.15,1,,,9,,
NRS,ROT20171123,40,2017-11-23 11:46:00,35.64,1,,,0,,0,,0,,0,,0,,2053.68,1,,2342.1,1,,229.3,1,,
NRS,ROT20170303,10,2017-03-03 12:25:00,35.735,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35521
NRS,NSI20180718,40,2018-07-18 10:50:00,35.548,1,,0.3,1,1.4,1,0.18,1,0.07,1,0,6,,,9,,,9,,,9,,
NRS,PHB20180626,25,2018-06-26 09:53:00,35.695,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20180831,30,2018-08-31 11:10:00,35.44,1,,1.9,1,0,6,0.13,1,0.15,1,,0,,,9,,,9,,229.2,1,,
NRS,ROT20201127,46,2020-11-27 09:54:00,35.709,1,,,0,,0,,0,,0,,0,,2056.1,1,,2344.25,1,,225.9,1,,
NRS,MAI20200526,30,2020-05-26 10:45:00,35.118,1,,1.3,1,4.1,1,0.42,1,0,6,0.57,1,,2098.17,1,,2312.15,1,,256.2,1,,
NRS,MAI20200106,20,2020-01-07 10:20:00,35.257,1,,,0,,0,,0,,0,,0,,,9,,,9,,261.8,1,,
NRS,MAI20200223,20,2020-02-24 11:10:00,,9,not collected,0.2,1,0,6,0.1,1,0,6,0,6,,,9,,,9,,,9,,
NRS,PHB20200609,75,2020-06-10 09:55:00,35.56,1,,2.8,1,6,1,0.49,1,0.18,1,0.14,1,,2091.48,1,,2331.34,1,WOCE - average of duplicates,,9,,
NRS,PHB20200812,0,2020-08-13 10:15:00,34.213,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/141143
NRS,MAI20210215,40,2021-02-16 10:30:00,35.467,1,,,0,,0,,0,,0,,0,,,9,,,9,,223.6,1,,
NRS,KAI20180515,100,2018-05-16 08:55:00,36.162,1,,,0,,0,,0,,0,,0,,2119.2,1,,2375.19,1,,,9,,http://hdl.handle.net/102.100.100/139884
NRS,PHB20181218,40,2018-12-18 09:57:00,35.429,1,,3,1,8.9,1,0.63,1,0.1,1,0.24,1,,2114.82,1,,2326.88,1,,,9,,
NRS,MAI20180919,60,2018-09-20 10:20:00,35.196,1,,,0,,0,,0,,0,,0,,,9,,,9,,269.8,1,,
NRS,NSI20200228,40,2020-02-28 11:20:00,35.585,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,YON20200710,0,2020-07-11 10:46:00,35.44,1,,,0,,0,,0,,0,,0,,2001.9,1,,2309.25,1,,,9,,
NRS,NSI20201022,0,2020-10-22 11:00:00,35.486,1,,,0,,0,,0,,0,,0,,2011.52,1,,2326.85,1,WOCE - average of duplicates,,9,,
NRS,MAI20190430,0,2019-05-01 10:29:00,35.399,1,,,0,,0,,0,,0,,0,,2081.96,1,,2331,1,,250.6,1,,http://hdl.handle.net/102.100.100/141133
NRS,PHB20190729,20,2019-07-29 10:24:00,35.584,1,,0.3,1,0,6,0.11,1,0.06,1,0,6,,2031.06,1,,2332.9,1,,,9,,
Coastal Stations,BPR20200924,2,2020-09-24 12:30:00,,9,,2.36666666666666666666666666666666666667,1,0.1666666666666666666666666666666666666667,1,0.245,1,0.4683333333333333333333333333333333333333,1,0,6,,,9,,,9,,,9,,
NRS,PHB20210421,60,2021-04-22 09:52:00,35.523,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,DAR20210303,0,2021-03-04 08:34:00,,0,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20210615,0,2021-06-16 09:26:00,35.59,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,MAI20101001,0,2010-10-01 12:55:00,35.044,1,,,0,,0,,0,,0,,0,,2069.43,1,,2309.24,1,,275.8,1,,
NRS,ROT20111122,20,2011-11-22 15:23:00,35.289,1,,,0,,0,,0,,0,,0,,2013.2,1,,2312.15,1,,,9,,
NRS,DAR20120729_2230,0,2012-07-30 08:15:00,33.993,1,,,0,,0,,0,,0,,0,,1974.54,1,,2259.67,1,WOCE - average of duplicates,,9,,
NRS,MAI20120621,40,2012-06-21 11:15:00,35.31,1,,,0,,0,,0,,0,,0,,,9,,,9,,262,1,,
NRS,YON20120918,20,2012-09-18 11:15:00,35.304,1,,,0,,0,,0,,0,,0,,1984.13,1,,2302.38,1,,,9,,
NRS,MAI20121017,85,2012-10-18 10:45:00,35.104,1,,,0,,0,,0,,0,,0,,2102.57,1,,2314.88,1,,269.2,1,,http://hdl.handle.net/102.100.100/27027
NRS,ESP20121212,50,2012-12-12 01:45:00,35.595,1,,,0,,0,,0,,0,,0,,2058.25,1,,2336.22,1,,1.1,1,,
NRS,MAI20090716,0,2009-07-16 11:45:00,35.218,1,,1,1,3,1,0.32,1,0.21,1,,9,,2091.49,1,,2319.75,1,,,9,,
NRS,PHB20100119,50,2010-01-20 09:35:00,35.437,1,,4.6,1,9.3,1,0.91,1,1.9,2,,9,ammonia could be contaminated on sampling,,9,,,9,,,9,,
NRS,PHB20090623,100,2009-06-24 09:25:00,35.466,1,,3.2,1,8.6,1,0.64,1,0.16,1,,9,,2098.94,1,,2324.86,1,,,9,,
NRS,KAI20100315,90,2010-03-16 06:15:00,35.035,1,,,0,,0,,0,,0,,0,,2123.78,1,,2322.97,1,,,9,,
NRS,ROT20110826,20,2011-08-26 09:58:00,35.021,1,,,0,,0,,0,,0,,0,,2004.74,1,,2297.93,1,,,9,,
NRS,PHB20090924,60,2009-09-25 09:00:00,35.409,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,2327.15,1,,,9,,
NRS,PHB20111018,100,2011-10-19 09:46:00,35.249,1,,5.3,1,11.5,1,0.86,1,0,1,,9,,2129.75,1,,2316.86,1,,,9,,
NRS,NSI20091215,10,2009-12-16 09:15:00,35.574,1,,0.2,1,0,1,0.06,1,0.12,1,,9,,2022.81,1,,2329.95,1,,,9,,
NRS,PHB20091110,60,2009-11-11 10:00:00,35.383,1,,4.1,1,9.3,1,0.68,1,0.44,1,,9,,2115.52,1,,2320.63,1,,,9,,
NRS,YON20100817,26,2010-08-17 10:30:00,35.307,1,,1,1,0,1,0.12,1,0.03,1,,9,,1985.19,1,,2305.51,1,,,9,,
NRS,PHB20110228,60,2011-03-01 09:45:00,35.459,1,,2.8,1,8,1,0.59,1,0,1,,9,,2097.57,1,,2322.32,1,,,9,,
NRS,ESP20101013,30,2010-10-13 08:30:00,35.781,1,,0,1,0.1,1,0.02,1,,0,,9,,,9,,,9,,1.3,1,,
NRS,MAI20091207,40,2009-12-07 11:25:00,35.198,1,,0.6,1,2.2,1,0.24,1,0.17,1,,9,,,9,,,9,,,9,,
NRS,MAI20110118,82,2011-01-19 10:45:00,35.015,1,,1.8,1,6.8,1,0.57,1,0.2,1,,9,,2102.11,1,,2307.49,1,,,9,,
NRS,PHB20100817,50,2010-08-18 09:45:00,35.563,1,,1,1,2.3,1,0.17,1,0.06,1,,9,,,9,,,9,,,9,,
NRS,MAI20101001,75,2010-10-01 12:55:00,35.129,1,,0.9,1,3.9,1,0.38,1,0.05,1,,9,,2096.54,1,,2314.44,1,,270.5,1,,
NRS,DAR20120729_2230,10,2012-07-30 08:15:00,33.991,1,,6.7,1,0,1,0.19,1,0.16,1,,9,,1975.31,1,,2263.97,1,WOCE - average of duplicates,,9,,
NRS,DAR20120730_0130,10,2012-07-30 11:15:00,34.065,1,,8.2,1,0.1,1,0.17,1,0.09,1,,9,,1971.85,1,,2271.69,1,,,9,,
NRS,NSI20120511,20,2012-05-11 10:20:00,35.228,1,,0.5,1,0,1,0.07,1,0.14,1,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35702
NRS,MAI20121002,20,2012-10-02 10:30:00,35.079,1,,1.1,1,3.9,1,0.4,1,0.47,1,,9,,2094.02,1,,2312.92,1,,273.4,1,,http://hdl.handle.net/102.100.100/27016
NRS,NSI20121114,20,2012-11-14 11:40:00,35.376,1,,0,1,0.1,1,0.12,1,0.09,1,,9,,,9,WOCE - no data,,9,,,9,,http://hdl.handle.net/102.100.100/27211
NRS,NSI20121114,50,2012-11-14 11:40:00,35.583,1,,1,1,2.6,1,0.3,1,0.23,1,,9,,2049.54,1,,2329.04,1,,,9,,http://hdl.handle.net/102.100.100/27214
NRS,ROT20120221,10,2012-02-21 10:50:00,35.466,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20090714,50,2009-07-15 09:30:00,35.478,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20090518,20,2009-05-19 09:40:00,35.266,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20091206,50,2009-12-07 09:29:00,35.491,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20110816,40,2011-08-16 10:15:00,,9,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,MAI20130611,60,2013-06-11 12:10:00,35.353,1,,0.4,1,2.3,1,0.32,1,0.07,1,,9,Bubble in DO flask,,9,,,9,,260.1,2,,
NRS,MAI20130807,75,2013-08-07 11:45:00,35.395,1,,1,1,2.5,1,0.25,1,0.05,1,,9,,2097.14,1,,2332.57,1,,261.2,1,,http://hdl.handle.net/102.100.100/27080
NRS,YON20130611,20,2013-06-11 13:49:00,34.737,1,,2.2,1,0,1,0.07,1,0.12,1,,9,,1963.21,1,,2262.34,1,,,9,,
NRS,DAR20130617_0800,10,2013-06-17 17:33:00,34.128,1,,5.7,1,0,1,0.25,1,0.09,1,,9,,1962.13,1,,2255.73,1,,,9,,
NRS,KAI20130506,0,2013-05-07 08:10:00,36.009,1,,,0,,0,,0,,0,,0,,2093.89,1,,2363.7,1,,,9,,
NRS,DAR20130916,10,2013-09-16 11:41:00,34.761,1,,,0,,0,,0,,0,,0,,2023,1,,2311.95,1,,,9,,
NRS,DAR20140702,10,2014-07-03 09:33:00,34.001,1,,4.8,1,0.4,1,0.44,1,0.14,1,,9,,1978.01,1,,2252.81,1,,,9,,
NRS,PHB20140317,60,2014-03-18 12:27:00,35.302,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,,9,WOCE - no data,,9,,
NRS,KAI20140313,40,2014-03-13 15:15:00,35.282,1,,1.1,1,5,1,0.47,1,0.19,1,,9,,,9,,,9,,,9,,
NRS,PHB20140911,100,2014-09-11 12:13:00,35.525,1,,2.1,1,5.2,1,0.48,1,0.06,1,,9,,2080.34,1,,2328.15,1,,,9,,http://hdl.handle.net/102.100.100/27518
NRS,KAI20140122,0,2014-01-22 15:25:00,35.693,1,,0.5,1,0.2,1,0.2,1,0.12,1,,9,,2085.91,1,,2348.36,1,,,9,,
NRS,MAI20140516,50,2014-05-16 11:35:00,35.358,1,,,0,,0,,0,,0,,0,,2081.62,1,,2324.3,1,,246.7,1,,http://hdl.handle.net/102.100.100/27119
NRS,MAI20141127,40,2014-11-28 10:00:00,35.239,1,,,0,,0,,0,,0,,0,,,9,,,9,,268.5,1,,
NRS,KAI20141201,20,2014-12-02 07:20:00,35.939,1,,0.1,1,0,1,0.09,1,0.05,1,,9,,,9,WOCE - no data,,9,,,9,,
NRS,ROT20150319,20,2015-03-19 12:37:00,35.57,1,,,0,,0,,0,,0,,0,,2032.42,1,,2335.84,1,WOCE - average of duplicates,,9,,
NRS,MAI20150224,30,2015-02-25 11:05:00,35.53,1,,,0,,0,,0,,0,,0,,2085.46,1,,2321.04,1,,240.6,1,,
NRS,PHB20150518,0,2015-05-19 00:00:00,35.317,1,,,0,,0,,0,,0,,0,,2022.63,1,,2310.63,1,,,9,,http://hdl.handle.net/102.100.100/21820
NRS,YON20150923,10,2015-09-23 14:45:00,35.713,1,,,0,,0,,0,,0,,0,,2009.93,1,,2328.94,1,,,9,,http://hdl.handle.net/102.100.100/34749
NRS,MAI20150526,20,2015-05-26 11:55:00,35.33,1,,1,1,3,1,0.31,1,0.18,1,,9,,,9,,,9,,254.9,1,,http://hdl.handle.net/102.100.100/21834
NRS,NSI20150817,50,2015-08-17 11:22:00,,9,,0.9,1,0,1,0.16,1,0.34,1,,9,no salinity samples taken,2039.93,1,,2340.73,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/21957
NRS,PHB20151115,75,2015-11-16 10:28:00,35.371,1,,,0,,0,,0,,0,,0,,2110.46,1,,2319.46,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/21914
NRS,MAI20160720,30,2016-07-21 10:40:00,35.231,1,,,0,,0,,0,,0,,0,,2100.1,1,,2325.22,1,WOCE - average of duplicates,259.4,1,,
NRS,DAR20160723,10,2016-07-24 08:14:00,35.132,1,,,0,,0,,0,,0,,0,,2030.15,1,,2320.76,1,,,9,,http://hdl.handle.net/102.100.100/34782
NRS,NSI20160822,30,2016-08-22 11:50:00,35.715,1,,,0,,0,,0,,0,,0,,2036.31,1,,2340.09,1,,,9,,
NRS,NSI20161019,40,2016-10-20 10:25:00,35.573,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20160623,20,2016-06-23 11:25:00,35.728,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35249
NRS,ROT20150827,30,2015-08-27 14:06:00,35.476,1,,,0,0.1,1,0,6,0.08,1,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21949
NRS,ROT20171103,46,2017-11-03 11:12:00,35.733,1,,2.1,1,1,1,0.14,1,0.11,1,,0,,2081.88,1,,2347.71,1,WOCE - average of duplicates,232,1,,
NRS,PHB20170821,0,2017-08-21 10:15:00,35.687,1,,,0,,0,,0,,0,,0,,2062.2,1,,2340.53,1,,,9,,http://hdl.handle.net/102.100.100/139780
NRS,YON20161108,26,2016-11-08 12:10:00,35.833,1,,2.9,1,0,6,0.08,1,0,6,,0,,2016.91,1,,2335.8,1,,,9,,http://hdl.handle.net/102.100.100/34763
NRS,KAI20171129,75,2017-11-29 15:20:00,35.707,1,,,0,,0,,0,,0,,0,,2123.61,1,,2353.77,1,,,9,,
NRS,KAI20180307,75,2018-03-07 12:35:00,35.508,1,,,0,,0,,0,,0,,0,,2121.03,1,,2343.08,1,,,9,,
NRS,MAI20170104,20,2017-01-05 11:50:00,35.206,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35402
NRS,MAI20170412,75,2017-04-12 10:40:00,35.404,1,,,0,,0,,0,,0,,0,,,9,,,9,,241.3,1,,http://hdl.handle.net/102.100.100/35422
NRS,KAI20170908,50,2017-09-08 16:00:00,35.999,1,,0.9,1,0,6,0.11,1,0.08,1,0,6,,2115.07,1,,2365.15,1,,,9,,http://hdl.handle.net/102.100.100/139855
NRS,PHB20170517,30,2017-05-18 09:50:00,35.812,1,,0.8,1,0.1,1,0.08,1,0.07,1,0,6,,,9,,,9,,,9,,
NRS,DAR20170203_0630,10,2017-02-03 16:02:00,32.803,1,,,0,,0,,0,,0,,0,,1914.97,1,,2193.04,1,,,9,,http://hdl.handle.net/102.100.100/35359
NRS,PHB20170716,10,2017-07-17 10:00:00,35.681,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35503
NRS,DAR20170203_0330,0,2017-02-03 13:02:00,32.61,1,,4.8,2,0.7,2,0.19,2,0.27,2,,0,,1918.12,1,,2181.67,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/35361
NRS,ROT20161214,10,2016-12-14 11:02:00,35.792,1,,,0,,0,,0,,0,,0,,,9,,,9,,233.9,1,,http://hdl.handle.net/102.100.100/35509
NRS,YON20180329,20,2018-03-29 11:30:00,34.644,1,,,0,,0,,0,,0,,0,,1940.14,1,,2256.25,1,,,9,,
NRS,NSI20181023,30,2018-10-23 11:05:00,,9,not collected,,0,,0,,0,,0,,0,,2016.92,1,,2323.54,1,,,9,,
NRS,MAI20180627,50,2018-06-28 09:50:00,35.327,1,,,0,,0,,0,,0,,0,,2101.12,1,,2328.56,1,,267.7,1,,
NRS,NSI20180530,30,2018-05-30 11:15:00,35.455,1,,0.6,1,0.7,1,0.1,1,0.63,1,0.22,1,,2013.83,1,,2324.41,1,,,9,,
NRS,ROT20200128,40,2020-01-28 10:30:00,35.822,1,,,0,,0,,0,,0,,0,,2075.67,1,,2353.54,1,,226.5,1,,
