TRIP_CODE,SAMPLE_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,REPLICATE,PROCHLOROCOCCUS_CELLSML,SYNECOCHOCCUS_CELLSML,PICOEUKARYOTES_CELLSML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,PICO_COMMENTS,ANALYSIS_LOCATION,ANALYSIS_DATE,ANALYST_NAME,TEMP_THAWED_DEGC,INTERNAL_STANDARD,INSTRUMENT_BRAND_MODEL,INSTRUMENT_SERIAL_NUMBER,LASER_NM,MODE_TYPE,ANALYSIS_VOLUME_UL,FLOW_RATE_UL_PER_MIN,ANALYSIS_TIME_MINUTES,BATCH_COMMENTS
DAR20170202_2130,NRSDAR20170202_2130_PHYCYTWC_02,WC,2017-02-03 07:00:00,2,2022.22,63008.19,7397.08,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170203_0030,NRSDAR20170203_0030_PHYCYTWC_01,WC,2017-02-03 10:00:00,1,1078.52,83180.74,8762.96,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170203_0030,NRSDAR20170203_0030_PHYCYTWC_02,WC,2017-02-03 10:00:00,2,1137.5,82911.11,5750.69,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170203_0330,NRSDAR20170203_0330_PHYCYTWC_01,WC,2017-02-03 13:02:00,1,1396.3,94514.81,6981.48,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170203_0330,NRSDAR20170203_0330_PHYCYTWC_02,WC,2017-02-03 13:02:00,2,2426.67,98330.56,7381.11,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170203_0630,NRSDAR20170203_0630_PHYCYTWC_01,WC,2017-02-03 16:02:00,1,1792.42,84703.54,6388.38,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170203_0630,NRSDAR20170203_0630_PHYCYTWC_02,WC,2017-02-03 16:02:00,2,1826.52,76126.88,6849.46,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170516,NRSDAR20170516_PHYCYTWC_01,WC,2017-05-17 09:10:00,1,1516.67,64003.33,4044.44,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170516,NRSDAR20170516_PHYCYTWC_02,WC,2017-05-17 09:10:00,2,3096.53,97129.86,4802.78,1,1,1,,CSIRO,,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton),100,120,,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT010_01,10,2017-07-15 07:00:00,1,459,41370.85,6263.44,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT000_01,0,2017-07-15 07:00:00,1,508,40191.22,5757.89,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT017_01,17,2017-07-15 07:00:00,1,663,53689.56,6314,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT017_02,17,2017-07-15 07:00:00,2,643,57329.56,6314,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT000_02,0,2017-07-15 07:00:00,2,375,40327.33,4921.78,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT010_02,10,2017-07-15 07:00:00,2,477,41033.81,5083.81,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT000_03,0,2017-07-15 07:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT010_03,10,2017-07-15 07:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170714_2130,NRSDAR20170714_2130_PHYCYT017_03,17,2017-07-15 07:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT019_01,19,2017-07-15 10:00:00,1,367,54986.16,5951.19,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT000_01,0,2017-07-15 10:00:00,1,416,49459.74,6600.48,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT010_01,10,2017-07-15 10:00:00,1,498,39466.59,6482.52,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT010_02,10,2017-07-15 10:00:00,2,302,50618.31,6516.22,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT000_02,0,2017-07-15 10:00:00,2,380,50049.56,6566.78,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT019_02,19,2017-07-15 10:00:00,2,345,51285.36,6010.67,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT000_03,0,2017-07-15 10:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT019_03,19,2017-07-15 10:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0030,NRSDAR20170715_0030_PHYCYT010_03,10,2017-07-15 10:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT010_01,10,2017-07-15 13:00:00,1,317,46173.63,5729.8,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT000_01,0,2017-07-15 13:00:00,1,289,47269,5441.92,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT018_01,18,2017-07-15 13:00:00,1,253,46447.47,5947.47,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT010_02,10,2017-07-15 13:00:00,2,278,46963.01,6010.67,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT018_02,18,2017-07-15 13:00:00,2,353,51936.96,5134.37,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT000_02,0,2017-07-15 13:00:00,2,356,51734.74,5392.77,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT018_03,18,2017-07-15 13:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT010_03,10,2017-07-15 13:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0330,NRSDAR20170715_0330_PHYCYT000_03,0,2017-07-15 13:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT010_01,10,2017-07-15 16:00:00,1,174,51927.33,6155.11,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT000_01,0,2017-07-15 16:00:00,1,257,55158.33,5265.64,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT015_01,15,2017-07-15 16:00:00,1,271,59287.43,6378.34,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT000_02,0,2017-07-15 16:00:00,2,272,53644.62,5392.77,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT010_02,10,2017-07-15 16:00:00,2,234,66075.67,6212.89,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT015_02,15,2017-07-15 16:00:00,2,239,65859.66,4815.72,1,1,1,,CSIRO,2017-08-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT015_03,15,2017-07-15 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT000_03,0,2017-07-15 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20170715_0630,NRSDAR20170715_0630_PHYCYT010_03,10,2017-07-15 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20171009,NRSDAR20171009_PHYCYT017_01,17,2017-10-10 08:56:00,1,191,72255.56,2877.78,5,1,1,,CSIRO,2017-11-09 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub,CS-2016-75/1,488 nm & 552 nm,Low pressure; individual sample,100,60,,6
DAR20171009,NRSDAR20171009_PHYCYT000_01,0,2017-10-10 08:56:00,1,209,102419.61,4520.26,5,1,1,,CSIRO,2017-11-09 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub,CS-2016-75/1,488 nm & 552 nm,Low pressure; individual sample,100,60,,6
DAR20171009,NRSDAR20171009_PHYCYT010_01,10,2017-10-10 08:56:00,1,416,76777.04,4988.15,5,1,1,,CSIRO,2017-11-09 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub,CS-2016-75/1,488 nm & 552 nm,Low pressure; individual sample,100,60,,6
DAR20171009,NRSDAR20171009_PHYCYT000_02,0,2017-10-10 08:56:00,2,353,80990,3690.56,5,1,1,,CSIRO,2017-11-09 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub,CS-2016-75/1,488 nm & 552 nm,Low pressure; individual sample,100,60,,6
DAR20171009,NRSDAR20171009_PHYCYT010_02,10,2017-10-10 08:56:00,2,388,69294.81,2831.11,5,1,1,,CSIRO,2017-11-09 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub,CS-2016-75/1,488 nm & 552 nm,Low pressure; individual sample,100,60,,6
DAR20171009,NRSDAR20171009_PHYCYT017_02,17,2017-10-10 08:56:00,2,539,74316.67,3201.85,5,1,1,,CSIRO,2017-11-09 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub,CS-2016-75/1,488 nm & 552 nm,Low pressure; individual sample,100,60,,6
DAR20171009,NRSDAR20171009_PHYCYT010_03,10,2017-10-10 08:56:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20171009,NRSDAR20171009_PHYCYT017_03,17,2017-10-10 08:56:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20171009,NRSDAR20171009_PHYCYT000_03,0,2017-10-10 08:56:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT000_01,0,2018-02-09 06:57:00,1,1895.83,214650.46,37579.63,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT010_01,10,2018-02-09 06:57:00,1,926.85,126754.01,24463.27,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT018_01,18,2018-02-09 06:57:00,1,466.67,89807.41,8425.93,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT018_02,18,2018-02-09 06:57:00,2,535.29,89394.12,7672.55,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT010_02,10,2018-02-09 06:57:00,2,789.93,132234.38,15293.06,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT000_02,0,2018-02-09 06:57:00,2,1355,211781.82,38008.59,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT000_03,0,2018-02-09 06:57:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT018_03,18,2018-02-09 06:57:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180208_2130,NRSDAR20180208_2130_PHYCYT010_03,10,2018-02-09 06:57:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT019_01,19,2018-02-09 10:00:00,1,951.63,39314.38,5115.03,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT000_01,0,2018-02-09 10:00:00,1,1375.11,159593.78,28189.78,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT010_01,10,2018-02-09 10:00:00,1,462.22,91693.33,8695.56,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT019_02,19,2018-02-09 10:00:00,2,650,53011.11,6427.78,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT010_02,10,2018-02-09 10:00:00,2,459.6,51456.36,10515.56,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT000_02,0,2018-02-09 10:00:00,2,1866.67,152327.78,26988.89,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT019_03,19,2018-02-09 10:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT010_03,10,2018-02-09 10:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0030,NRSDAR20180209_0030_PHYCYT000_03,0,2018-02-09 10:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT010_01,10,2018-02-09 13:00:00,1,399.12,117235.67,13011.4,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT000_01,0,2018-02-09 13:00:00,1,1449.26,84427.78,36062.96,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT019_01,19,2018-02-09 13:00:00,1,808.89,24199.26,2898.52,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT000_02,0,2018-02-09 13:00:00,2,1460.49,57492.9,25783.33,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT010_02,10,2018-02-09 13:00:00,2,425.73,116118.13,16097.95,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT019_02,19,2018-02-09 13:00:00,2,388.89,13688.89,6766.67,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT000_03,0,2018-02-09 13:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT010_03,10,2018-02-09 13:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0330,NRSDAR20180209_0330_PHYCYT019_03,19,2018-02-09 13:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT000_01,0,2018-02-09 16:00:00,1,1531.99,9191.92,21539.73,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT018_01,18,2018-02-09 16:00:00,1,532.16,27619.3,3405.85,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT010_01,10,2018-02-09 16:00:00,1,444.89,148471.56,14883.56,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT018_02,18,2018-02-09 16:00:00,2,594.77,30035.95,3866.01,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT010_02,10,2018-02-09 16:00:00,2,539.26,137780.74,12942.22,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT000_02,0,2018-02-09 16:00:00,2,1550.37,5190.37,31614.07,1,1,1,,CSIRO,2019-02-01 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub ,CS-2016/75,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,2,
DAR20180209_0630,NRSDAR20180209_0630_PHYCYT010_03,10,2018-02-09 16:00:00,3,,,,0,0,0,,,,,,,,,,,,,,
