"TripCode","StationName","StationCode","Longitude","Latitude","SampleDateLocal","Biomass_mgm3","AshFreeBiomass_mgm3","Secchi_m","Year","Month","Day","Time_24hr","ZoopAbundance_m3","CopeAbundance_m3","AvgTotalLengthCopepod_mm","HerbivoreCarnivoreCopepodRatio","NoCopepodSpecies_Sample","ShannonCopepodDiversity","CopepodEvenness","PhytoBiomassCarbon_pgL","PhytoAbund_CellsL","DiatomDinoflagellateRatio","AvgCellVol_um3","NoPhytoSpecies_Sample","ShannonPhytoDiversity","PhytoEvenness","NoDiatomSpecies_Sample","ShannonDiatomDiversity","DiatomEvenness","NoDinoSpecies_Sample","ShannonDinoDiversity","DinoflagellateEvenness","CTDTemperature_degC","CTDSalinity_psu","CTDChlF_mgm3","MLDtemp_m","MLDsal_m","DCM_m","Silicate_umolL","Phosphate_umolL","Ammonium_umolL","Nitrate_umolL","Nitrite_umolL","Oxygen_umolL","DIC_umolkg","TAlkalinity_umolkg","Salinity_psu","PigmentChla_mgm3"
"DAR20190723_0630","Darwin","DAR","130.76805","-12.4",2019-07-23,"33.24138","","3","2019","7","23","16:00:00","6289.5938","4900.3261","0.505567004408135","","9","1.63136174152022","0.742464724974988","17884294.6057083","34030","0.977585654819084","15775.4708954048","13","1.62554820046771","0.633754501132322","12","1.49873601580412","0.603135741912875","","","","25.1168785714286","35.2312785714286","0.649135714285714","15.908","7.954","15.908","5.93333333333333","0.243333333333333","0.0766666666666667","0.233333333333333","0.12","","2027.23","2318.42333333333","35.2296666666667","0.809"
"DAR20191105","Darwin","DAR","130.76805","-12.4",2019-11-06,"41.06691","","4","2019","11","6","07:38:00","18913.598","10654.5842","0.721939681116798","","19","2.32573254595563","0.789872896810391","","22885.66","0.923693517826558","25744.5707650603","19","1.67851705165881","0.570063453016096","17","1.6694376468336","0.589238240860297","2","0.693147180559945","1","30.18412","35.6099","0.41114","5.966","5.966","9.943","5.23333333333333","0.22","0.193333333333333","0.2","0.14","","2040.5","2332.02666666667","35.5993333333333","0.5655"
"DAR20200203_2130","Darwin","DAR","130.76805","-12.4",2020-02-04,"60.1174","27.96048","4","2020","2","4","07:00:00","21265.0585","17257.2316","0.686666663875566","","8","1.62134698670439","0.779703085759561","","","","","","","","","","","","","","30.3735214285714","33.9959714285714","0.669785714285714","5.966","5.966","15.908","4","0.283333333333333","0.223333333333333","0.4","0.15","","1964.86","2249.67","34.1456666666667","1.235"
"DAR20200204_0030","Darwin","DAR","130.76805","-12.4",2020-02-04,"74.89921","33.40641","4","2020","2","4","10:00:00","","","","","","","","","","","","","","","","","","","","","30.3850428571429","34.2501071428571","0.704707142857143","15.908","5.966","5.966","4.26666666666667","0.216666666666667","0.14","0.5","0.196666666666667","","1964.96333333333","2250.20666666667","34.258","1.2725"
"DAR20200204_0330","Darwin","DAR","130.76805","-12.4",2020-02-04,"59.0357","24.23417","3","2020","2","4","13:00:00","","","","","","","","","","","","","","","","","","","","","30.40085","34.37995","0.736471428571429","11.931","5.966","7.954","5","0.31","0.13","0.933333333333333","0.41","","1964.95333333333","2254.48666666667","34.3886666666667","1.7785"
"DAR20200204_0630","Darwin","DAR","130.76805","-12.4",2020-02-04,"77.48696","30.76596","2","2020","2","4","16:01:00","","","","","","","","32443578.9283769","43400","0.930455635491607","23321.2527672761","17","1.70509943025387","0.601825285706418","17","1.70509943025387","0.601825285706418","","","","30.4143769230769","34.4232153846154","0.835938461538462","17.896","5.966","5.966","5.2","0.273333333333333","0.09","1.1","0.396666666666667","","1964.8","2255.08666666667","34.4253333333333","1.4895"
"DAR20200511","Darwin","DAR","130.76805","-12.4",2020-05-12,"205.66809","59.49334","1","2020","5","12","08:20:00","8591.1731","7821.5037","0.617000006525054","0.969957082519108","16","1.7665370504898","0.637143560572061","30293285.8250189","53000","0.937022900763359","15580.5912302579","16","1.47894468069169","0.533416539145753","15","1.46281843342762","0.540174045825382","1","0","","28.8336466666667","34.8117333333333","0.630793333333333","5.965","13.92","16.902","5.73333333333333","0.27","0.133333333333333","0.466666666666667","0.28","","1984.43333333333","2280.23","34.81","1.0615"
"DAR20200810","Darwin","DAR","130.76805","-12.4",2020-08-11,"28.66627","11.91297","3.5","2020","8","11","08:25:00","15294.5753","10741.5659","0.601378609705313","0.971631189288136","13","1.35740659479534","0.529213799425158","11392842.6851134","23679.2","0.951772951913806","11143.5440863135","19","1.78448068851715","0.606051170067829","15","1.71469554964385","0.633184550620941","2","0.672994309668196","0.970925553104798","25.9532266666667","35.5445333333333","0.44914","15.908","5.965","15.908","4.7","0.226666666666667","","0.1","0.1","","2028.65333333333","2330.41","35.5456666666667","0.521"
"DAR20200921_2130","Darwin","DAR","130.76805","-12.4",2020-09-22,"457.0784","87.08648","0.4","2020","9","22","07:00:00","","","","","","","","18955755.5900285","42536.86","0.966845230740157","14037.0832849893","11","1.51099567612357","0.63013414024551","10","1.46160976806059","0.634769056964608","","","","28.9240933333333","35.7613","0.831153333333333","5.965","6.96","18.89","5.63333333333333","0.92","0.136666666666667","0.4","0.923333333333333","","2042.96","2336.4","35.7653333333333","1.5385"
"DAR20200922_0030","Darwin","DAR","130.76805","-12.4",2020-09-22,"60.57207","10.96258","1.2","2020","9","22","10:00:00","","","","","","","","","","","","","","","","","","","","","29.0463733333333","35.8362666666667","0.517013333333333","13.919","11.931","19.884","5.43333333333333","0.536666666666667","0.11","0.4","0.493333333333333","","2052.705","2345.405","35.7956666666667","1.0695"
"DAR20200922_0330","Darwin","DAR","130.76805","-12.4",2020-09-22,"591.36077","57.75249","0.7","2020","9","22","13:00:00","","","","","","","","","","","","","","","","","","","","","28.9922","35.7140933333333","0.709066666666667","15.908","15.908","15.908","5.23333333333333","0.716666666666667","0.106666666666667","0.4","0.683333333333333","","2037.74666666667","2333.56666666667","35.758","1.097"
"DAR20200922_0630","Darwin","DAR","130.76805","-12.4",2020-09-22,"116.2034","19.70907","1","2020","9","22","16:00:00","7214.0894","6153.1937","0.581100405732498","","14","1.59572697090615","0.604657940924227","","","","","","","","","","","","","","29.1210285714286","35.7049785714286","0.61565","12.925","6.96","13.919","5.1","0.46","0.0633333333333333","0.2","0.37","","2034.39333333333","2331.7","35.7056666666667","1.0515"
"DAR20201123","Darwin","DAR","130.76805","-12.4",2020-11-24,"28.39158","17.0501","3","2020","11","24","07:23:00","17732.1082","14751.4975","0.63453687350743","0.981191232607791","9","1.62861969736855","0.74121676690099","25504853.0218","42157.46","0.959419850586495","17109.5363285541","15","1.4991008026597","0.553572013565165","13","1.47841429745786","0.576391223147193","2","0.331848395112585","0.478756033955888","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","4.9","0.156666666666667","0.0766666666666667","","","","2025.6","2333.98666666667","35.9413333333333","0.5915"
"DAR20210303","Darwin","DAR","130.76805","-12.4",2021-03-04,"301.37749","73.72182","2","2021","3","4","08:00:00","18388.8536","7675.8903","0.525474264203593","0.979094063990392","9","1.74214611360623","0.792884865559943","","9910","0.963861641713991","47955.234168188","16","2.00092421563231","0.721680860771843","14","1.94114571956575","0.735545112181685","1","0","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","6.96666666666667","0.33","0.0833333333333333","0.9","0.603333333333333","","","","","0.7655"
"DAR20210427_2130","Darwin","DAR","130.76805","-12.4",2021-04-28,"635.05198","124.00099","1","2021","4","28","07:11:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","7.03333333333333","0.51","0.54","0.3","0.486666666666667","","","","33.483","1.1125"
"DAR20210428_0030","Darwin","DAR","130.76805","-12.4",2021-04-28,"1574.58487","169.11458","1","2021","4","28","10:00:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","6.9","0.506666666666667","0.703333333333333","0.233333333333333","0.453333333333333","","","","33.544","1.55"
"DAR20210428_0330","Darwin","DAR","130.76805","-12.4",2021-04-28,"167.22363","55.71911","1.5","2021","4","28","12:57:00","","","","","","","","12972612.9176886","22740","0.972436604189636","14903.1751123076","21","2.32408227724291","0.763365133541526","18","2.21743742174966","0.76718069767042","1","0","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","6.43333333333333","0.26","0.72","0.2","0.176666666666667","","","","33.5526666666667","0.961"
"DAR20210428_0630","Darwin","DAR","130.76805","-12.4",2021-04-28,"97.41515","17.26555","1.75","2021","4","28","16:00:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","6.9","0.45","0.63","0.266666666666667","0.413333333333333","","","","33.5186666666667","0.922"
"DAR20210727","Darwin","DAR","130.76805","-12.4",2021-07-28,"169.93048","","1.5","2021","7","28","08:35:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","","","","","","","","","",""
"DAR20211106_2130","Darwin","DAR","130.76805","-12.4",2021-11-07,"","","1.5","2021","11","7","07:04:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","","","","","","","","","",""
"DAR20211107_0030","Darwin","DAR","130.76805","-12.4",2021-11-07,"","","1.5","2021","11","7","10:00:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","","","","","","","","","",""
"DAR20211107_0330","Darwin","DAR","130.76805","-12.4",2021-11-07,"","","1.2","2021","11","7","13:00:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","","","","","","","","","",""
"DAR20211107_0630","Darwin","DAR","130.76805","-12.4",2021-11-07,"","","2.5","2021","11","7","16:00:00","","","","","","","","","","","","","","","","","","","","","31.8835428571429","35.9457214285714","0.396764285714286","5.965","11.931","10.937","","","","","","","","","",""
"ESP20090512","Esperance","ESP","121.85","-33.93333",2009-05-12,"23.95266","","14","2009","5","12","12:10:00","4487.195","2546.1491","0.869182112901401","","11","1.77675081544779","0.740962641531173","18267855.1917649","197859","0.823231684170568","1915.10115627796","14","2.26980559908606","0.860081959423354","12","2.11664879618379","0.851802137663549","2","0.637419937791464","0.919602583215497","19.2046357142857","35.8465142857143","0.223928571428571","48","11","48","0.0666666666666667","0.195","","0.0833333333333333","","1.23333333333333","2069.3675","2347.275","","0.161"
"ESP20090623","Esperance","ESP","121.85","-33.93333",2009-06-23,"10.45178","","13","2009","6","23","09:20:00","4322.167","3292.7053","0.779009538752223","","13","2.1366807479133","0.833030383893393","7637024.9630219","100220","0.386852427972406","2092.82499401317","6","1.4374963907775","0.802282011321985","5","1.30724860559778","0.812239226812241","1","0","","17.5536153846154","35.6250307692308","0.479069230769231","47","15","15","0.183333333333333","0.108333333333333","","0.1","","1.8","2047.0425","2339.515","35.6373333333333","0.553"
"ESP20090917","Esperance","ESP","121.85","-33.93333",2009-09-17,"7.84276","","11.5","2009","9","17","09:40:00","1435.4836","864.4336","0.779666611177539","","10","1.99645697431279","0.867050247301308","13104163.6413883","175772","0.25314333612741","1373.57214715654","2","0.573849825534057","0.82789029751298","1","0","","1","0","","15.9334285714286","35.5024428571429","0.740778571428571","48","48","11","0.0166666666666667","0.06","","0.1","","1.3","2054.435","2328.0175","35.5241666666667","0.283"
"ESP20091216","Esperance","ESP","121.85","-33.93333",2009-12-16,"7.3241","","13.2","2009","12","16","09:45:00","3265.1998","2660.0968","0.691004447093805","","8","1.4707143290008","0.707264089671263","21650061.3548061","138710","0.9021673948428","4002.31161069858","9","1.00795933885421","0.458742064534978","8","0.978781844643755","0.470694571126566","1","0","","19.1732642857143","35.7453214285714","0.145742857142857","42","37","34","0","0.0783333333333333","","0.116666666666667","","0.933333333333333","2060.9775","2345.335","35.7411666666667","0.2"
"ESP20100322","Esperance","ESP","121.85","-33.93333",2010-03-22,"12.27495","","10.5","2010","3","22","09:40:00","4872.2607","3709.205","0.629523295153544","","5","1.33166431029301","0.827409557091281","27895267.8700298","227069","0.356568672485071","2527.11491859303","7","1.57381154072067","0.808779141978735","5","1.25050297655114","0.776981185102002","2","0.304231806811403","0.4389137189675","19.25844","35.61954","0.397","20","47","48","0.483333333333333","0.356666666666667","","0.183333333333333","","1.53333333333333","2089.3425","2341.22","35.6146666666667","0.424"
"ESP20100629","Esperance","ESP","121.85","-33.93333",2010-06-29,"7.15122","","10.7","2010","6","29","10:05:00","4382.4153","1445.9616","0.835244572539132","","17","2.14835815139817","0.758276165790761","50531038.218256","617012","0.723034645205614","2075.83912966036","16","1.95549976223698","0.705297452359711","13","1.86061639214351","0.725400829739934","3","0.810236611549871","0.737509146681904","17.5820153846154","35.7941307692308","0.253707692307692","38","11","42","0.0333333333333333","0.101666666666667","","0.1","","1.1","2061.8925","2351.61","35.8105","0.417"
"ESP20101013","Esperance","ESP","121.85","-33.93333",2010-10-13,"4.1257","","18","2010","10","13","08:15:00","1869.0094","1329.3933","0.542743695563984","","19","2.32957627080822","0.791178315221094","13923569.2110309","475048","0.51565972923823","414.748693058386","5","1.32310777150957","0.82209308062621","4","1.04931086756212","0.756917792491384","1","0","","16.8510428571429","35.7505928571429","0.233121428571429","52","11","52","0","0.025","","0.1","","1.33333333333333","2060.22","2347.9025","35.7798333333333","0.303"
"ESP20110120","Esperance","ESP","121.85","-33.93333",2011-01-20,"3.66205","","15","2011","1","20","08:50:00","3850.6568","2204.3044","0.740552533488569","","21","2.63587326417453","0.865775607863654","46385247.3404539","406012","0.626560917988525","3451.12361486853","14","1.57777587211971","0.597855853457238","9","1.3148273885114","0.598403732633203","5","1.33867803579199","0.831767429765204","20.4175571428571","35.8812071428571","0.140307142857143","30","31","39","0.05","0.0566666666666667","","0.1","","1.15","2059.35","2347.7775","35.872","0.197"
"ESP20110512","Esperance","ESP","121.85","-33.93333",2011-05-12,"14.11383","","12","2011","5","12","10:10:00","11638.4163","7017.6275","0.61920497454446","","30","1.9632344575323","0.577218619571228","27871078.2653061","366176","0.307504598866239","3368.09045677488","15","1.4600498502273","0.53915169284271","11","1.29617018310252","0.540544951152046","4","1.2882523050229","0.929277605935157","20.5590461538462","35.5710307692308","0.300053846153846","51","11","51","0.1","0.164","","0.1","","1.75","2033.0625","2329.2875","35.5861666666667","0.731"
"ESP20110818","Esperance","ESP","121.85","-33.93333",2011-08-18,"6.29464","","11","2011","8","18","10:20:00","1794.3543","1191.8704","0.658175839420125","","21","2.62388703617694","0.861838626533158","41146273.6518739","464812","0.43864999491715","2889.0946438345","13","1.33818489571299","0.521719811668078","10","1.24866844561492","0.542289815657272","3","1.02315259622158","0.931313627905974","16.3502916666667","35.3829083333333","0.403666666666667","40","46","35","0","0.0616666666666667","","0.1","","1.3","2039.475","2322.2275","35.3771666666667","0.4"
"ESP20111130","Esperance","ESP","121.85","-33.93333",2011-11-30,"11.21405","","14","2011","11","30","14:38:00","9493.0501","6978.3347","0.79150339507218","","16","2.35089527270032","0.847906237893517","13028583.5078123","247251","0.204869857262804","1606.0559020186","11","2.25160281359261","0.938991305890089","7","1.76445865875303","0.906752379913136","4","1.3177277922981","0.950539675595014","18.9036714285714","35.4353571428571","0.190914285714286","43","19","20","0","0.0316666666666667","","0.1","","1.1","2035.525","2324.2275","35.437","0.253"
