StationCode,SampleDateLocal,SampleDepth_m,Nitrate_umolL,Silicate_umolL,Phosphate_umolL,Salinity_psu,Temperature_degC,SOI
MAI,1957-10-15,10,1.8,,0.42,35.119,11.65,-1.3
MAI,1957-10-15,20,1.4,,0.45,35.119,11.65,-1.3
MAI,1957-10-15,30,0.7,,0.42,35.137,11.75,-1.3
MAI,1957-10-15,40,0.7,,0.42,35.137,11.7,-1.3
MAI,1957-10-15,50,1.1,,0.42,35.137,11.7,-1.3
MAI,1957-11-01,50,2.5,,0.45,35.046,11.45,-11.9
MAI,1957-11-28,0,0.4,,0.32,34.974,12.6,-11.9
MAI,1957-11-28,10,0,,0.39,34.974,12.4,-11.9
MAI,1957-11-28,20,0,,0.42,34.974,12.35,-11.9
MAI,1957-11-28,30,0,,0.42,34.956,12.2,-11.9
MAI,1957-11-28,40,0.4,,0.45,34.956,12.2,-11.9
MAI,1957-11-28,50,0,,0.45,34.956,12.2,-11.9
MAI,1957-12-17,0,1.1,,0.43,34.956,12.7,-3.5
MAI,1957-12-17,10,1.1,,0.42,34.956,12.7,-3.5
MAI,1957-12-17,20,1.1,,0.42,34.956,12.65,-3.5
MAI,1957-12-17,30,1.1,,0.42,34.956,12.6,-3.5
MAI,1957-12-17,40,0.7,,0.42,34.956,12.6,-3.5
MAI,1957-12-17,50,1.1,,0.42,34.956,12.6,-3.5
MAI,1958-01-07,0,0,,0.29,34.938,14.6,-16.8
MAI,1958-01-07,10,0,,0.29,34.938,14.4,-16.8
MAI,1958-01-07,20,0,,0.29,34.938,14.4,-16.8
MAI,1958-01-07,30,0,,0.29,34.938,14.3,-16.8
MAI,1958-01-07,40,0,,0.29,34.938,14.3,-16.8
MAI,1958-01-07,50,0,,0.29,35.191,14.9,-16.8
MAI,1958-01-21,0,0,,0.29,34.992,14.5,-16.8
MAI,1958-01-21,10,0,,0.29,34.992,14.5,-16.8
MAI,1958-01-21,20,0,,0.35,34.992,14.5,-16.8
MAI,1958-01-21,30,0,,0.32,34.992,14.5,-16.8
MAI,1958-01-21,40,0,,0.42,34.992,14.5,-16.8
MAI,1958-01-21,50,0,,0.35,34.992,14.5,-16.8
MAI,1958-02-04,0,0.4,,0.32,35.263,15.95,-6.9
MAI,1958-02-04,10,0.4,,0.35,35.263,15.9,-6.9
MAI,1958-02-04,20,0,,0.35,35.263,15.9,-6.9
MAI,1958-02-04,30,0.4,,0.35,35.335,15.9,-6.9
MAI,1958-02-04,40,0,,0.32,35.335,15.85,-6.9
MAI,1958-02-04,50,0.8,,0.48,35.173,14.65,-6.9
MAI,1958-02-18,0,0.4,,0.32,35.227,16.25,-6.9
MAI,1958-02-18,10,0,,0.29,35.245,16.25,-6.9
MAI,1958-02-18,20,0,,0.32,35.281,16.25,-6.9
MAI,1958-02-18,30,0,,0.35,35.245,15.95,-6.9
MAI,1958-02-18,40,0.8,,0.42,35.227,15.4,-6.9
MAI,1958-02-18,50,1,,0.42,35.227,15.2,-6.9
MAI,1958-03-05,0,0,,0.32,35.263,15.9,-1.4
MAI,1958-03-05,10,0,,0.32,35.263,15.8,-1.4
MAI,1958-03-05,20,0,,0.32,35.263,15.8,-1.4
MAI,1958-03-05,30,0,,0.32,35.263,15.8,-1.4
MAI,1958-03-05,40,0.8,,0.35,35.245,15.65,-1.4
MAI,1958-03-05,50,0.8,,0.35,35.245,15.45,-1.4
MAI,1958-03-18,0,0,,0.32,35.353,16.2,-1.4
MAI,1958-03-18,10,0,,0.32,35.353,16.2,-1.4
MAI,1958-03-18,20,0,,0.39,35.353,16.2,-1.4
MAI,1958-03-18,30,0,,0.39,35.335,16.15,-1.4
MAI,1958-03-18,40,0,,0.45,35.281,15.85,-1.4
MAI,1958-03-18,50,0,,0.45,35.263,15.85,-1.4
MAI,1958-04-02,0,1,,0.39,35.245,15.2,1.2
MAI,1958-04-02,10,1,,0.42,35.245,15.2,1.2
MAI,1958-04-02,20,1,,0.42,35.245,15.2,1.2
MAI,1958-04-02,30,1,,0.42,35.281,15.4,1.2
MAI,1958-04-02,40,0.8,,0.42,35.281,15.35,1.2
MAI,1958-04-02,50,0.8,,0.45,35.263,15.25,1.2
MAI,1958-04-13,0,1,,0.42,35.155,14.6,1.2
MAI,1958-04-13,10,0.8,,0.39,35.155,14.6,1.2
MAI,1958-04-13,20,1,,0.39,35.155,14.6,1.2
MAI,1958-04-13,30,0.8,,0.45,35.155,14.6,1.2
MAI,1958-04-13,40,0.8,,0.42,35.155,14.6,1.2
MAI,1958-04-13,50,0.8,,0.42,35.155,14.6,1.2
MAI,1958-05-08,0,2.6,,0.55,34.956,13.15,-8.2
MAI,1958-05-08,10,2.2,,0.55,34.956,13.15,-8.2
MAI,1958-05-08,20,1.4,,0.52,34.956,13.15,-8.2
MAI,1958-05-08,30,2.2,,0.52,34.956,13.15,-8.2
MAI,1958-05-08,40,1.8,,0.48,34.956,13.15,-8.2
MAI,1958-05-08,50,2.2,,0.42,34.956,13.15,-8.2
MAI,1958-06-03,0,1,,0.42,35.101,13.2,0.2
MAI,1958-06-03,10,1,,0.42,35.101,13.2,0.2
MAI,1958-06-03,20,1,,0.42,35.101,13.2,0.2
MAI,1958-06-03,30,1,,0.42,35.101,13.2,0.2
MAI,1958-06-03,40,1,,0.42,35.101,13.15,0.2
MAI,1958-06-03,50,1,,0.42,35.083,13,0.2
MAI,1958-06-18,0,0.8,,0.42,35.155,12.95,0.2
MAI,1958-06-18,10,0.6,,0.42,35.155,12.95,0.2
MAI,1958-06-18,20,0.8,,0.42,35.155,12.95,0.2
MAI,1958-06-18,30,0.6,,0.42,35.155,12.95,0.2
MAI,1958-06-18,40,0.6,,0.42,35.155,12.95,0.2
MAI,1958-06-18,50,0.4,,0.42,35.155,12.95,0.2
MAI,1958-07-01,0,1.8,,0.39,35.083,12.7,2.2
MAI,1958-07-01,10,1.8,,0.39,35.083,12.7,2.2
MAI,1958-07-01,20,1.8,,0.42,35.083,12.7,2.2
MAI,1958-07-01,30,1.8,,0.45,35.083,12.7,2.2
MAI,1958-07-01,40,1.4,,0.48,35.083,12.7,2.2
MAI,1958-07-01,50,1.4,,0.45,35.083,12.7,2.2
MAI,1958-07-15,0,1.8,,0.42,35.101,12.1,2.2
MAI,1958-07-15,10,1.4,,0.45,35.101,12.1,2.2
MAI,1958-07-15,20,1.4,,0.45,35.101,12.15,2.2
MAI,1958-07-15,30,1.4,,0.45,35.101,12.15,2.2
MAI,1958-07-15,40,1.4,,0.45,35.101,12.15,2.2
MAI,1958-07-15,50,1.4,,0.45,35.101,12.15,2.2
MAI,1958-08-05,0,3.2,,0.48,35.083,11.5,7.8
MAI,1958-08-05,10,3.6,,0.45,35.083,11.5,7.8
MAI,1958-08-05,20,3.2,,0.45,35.083,11.5,7.8
MAI,1958-08-05,30,3.2,,0.45,35.083,11.45,7.8
MAI,1958-08-05,40,2.8,,0.48,35.101,11.4,7.8
MAI,1958-08-05,50,2.8,,0.48,35.101,11.4,7.8
MAI,1958-08-21,0,2.6,,0.52,34.974,11.35,7.8
MAI,1958-08-21,10,2.6,,0.52,34.974,11.4,7.8
MAI,1958-08-21,20,2.6,,0.48,34.992,11.4,7.8
MAI,1958-08-21,30,2.2,,0.52,34.992,11.4,7.8
MAI,1958-08-21,40,2.2,,0.52,34.992,11.4,7.8
MAI,1958-08-21,50,1.8,,0.52,34.992,11.4,7.8
MAI,1958-09-03,0,2.6,,0.48,34.956,11.05,-3.4
MAI,1958-09-03,10,2.6,,0.48,34.956,11.05,-3.4
MAI,1958-09-03,20,2.2,,0.48,34.956,11.05,-3.4
MAI,1958-09-03,30,2.2,,0.48,34.956,11.05,-3.4
MAI,1958-09-03,40,2.8,,0.48,34.956,11.05,-3.4
MAI,1958-09-03,50,2.2,,0.48,34.956,11.05,-3.4
MAI,1958-09-16,0,2.2,,0.45,34.92,11.2,-3.4
MAI,1958-09-16,10,2.6,,0.45,34.92,11.2,-3.4
MAI,1958-09-16,20,2.6,,0.45,34.92,11.2,-3.4
MAI,1958-09-16,30,2.6,,0.45,34.92,11.2,-3.4
MAI,1958-09-16,40,2.6,,0.45,34.92,11.2,-3.4
MAI,1958-09-16,50,2.6,,0.45,34.92,11.2,-3.4
MAI,1958-10-09,0,0.8,,0.39,35.119,11.7,-1.9
MAI,1958-10-09,10,0.4,,0.39,35.119,11.6,-1.9
MAI,1958-10-09,20,1,,0.39,35.119,11.6,-1.9
MAI,1958-10-09,30,0.8,,0.42,35.119,11.6,-1.9
MAI,1958-10-09,40,0.8,,0.42,35.119,11.45,-1.9
MAI,1958-10-09,50,1,,0.45,35.119,11.45,-1.9
MAI,1958-11-04,0,0.8,,0.32,34.902,11.8,-4.7
MAI,1958-11-04,10,0.8,,0.35,34.902,11.8,-4.7
MAI,1958-11-04,20,0.4,,0.39,34.902,11.6,-4.7
MAI,1958-11-04,30,1,,0.42,34.902,11.45,-4.7
MAI,1958-11-04,40,1,,0.48,34.902,11.45,-4.7
MAI,1958-11-04,50,1,,0.48,34.902,11.45,-4.7
MAI,1958-11-19,0,1,,0.35,34.884,13.15,-4.7
MAI,1958-11-19,10,1,,0.35,34.884,12.2,-4.7
MAI,1958-11-19,20,1,,0.42,34.884,12,-4.7
MAI,1958-11-19,30,1,,0.42,34.884,12,-4.7
MAI,1958-11-19,40,1.4,,0.48,34.884,11.85,-4.7
MAI,1958-11-19,50,1,,0.48,34.884,11.85,-4.7
MAI,1958-12-02,0,0,,0.26,,13.8,-6.5
MAI,1958-12-02,10,0,,0.26,,13.6,-6.5
MAI,1958-12-02,20,0.4,,0.32,,13.1,-6.5
MAI,1958-12-02,30,0,,0.39,,12.6,-6.5
MAI,1958-12-02,40,0,,0.42,,12.6,-6.5
MAI,1958-12-02,50,0.8,,0.42,,12.45,-6.5
MAI,1958-12-16,0,0,,0.32,34.866,14.15,-6.5
MAI,1958-12-16,10,0,,0.32,34.866,14.05,-6.5
MAI,1958-12-16,20,0,,0.42,34.884,14,-6.5
MAI,1958-12-16,30,0,,0.35,34.902,13.95,-6.5
MAI,1958-12-16,40,0.4,,0.39,34.938,13.95,-6.5
MAI,1958-12-16,50,0.4,,0.42,34.956,13.8,-6.5
MAI,1959-01-08,0,0,,0.32,35.227,16.2,-8.7
MAI,1959-01-08,10,0,,0.32,35.227,16.15,-8.7
MAI,1959-01-08,20,0,,0.32,35.227,16.1,-8.7
MAI,1959-01-08,30,0,,0.32,35.191,16,-8.7
MAI,1959-01-08,40,0.7,,0.42,35.01,14.35,-8.7
MAI,1959-01-08,50,3.6,,0.55,34.956,13.35,-8.7
MAI,1959-02-04,0,0,,0.32,35.299,17.8,-14
MAI,1959-02-04,10,0,,0.42,35.299,17.8,-14
MAI,1959-02-04,20,0,,0.29,35.299,17.65,-14
MAI,1959-02-04,30,0,,0.35,35.263,17.4,-14
MAI,1959-02-04,40,0,,0.35,35.227,17,-14
MAI,1959-02-04,50,0,,0.32,35.227,17,-14
MAI,1959-02-17,0,0,,0.33,35.389,17.8,-14
MAI,1959-02-17,10,0,,0.42,35.389,17.75,-14
MAI,1959-02-17,20,0,,0.39,35.299,17.4,-14
MAI,1959-02-17,30,0,,0.36,35.299,17.2,-14
MAI,1959-02-17,40,0,,0.39,35.299,17.1,-14
MAI,1959-02-17,50,0.4,,0.39,35.263,16.85,-14
MAI,1959-03-04,0,0,,0.32,35.335,17.25,8.4
MAI,1959-03-04,10,0,,0.32,35.335,17.2,8.4
MAI,1959-03-04,20,0,,0.32,35.335,17.2,8.4
MAI,1959-03-04,30,0,,0.32,35.335,17.2,8.4
MAI,1959-03-04,40,0,,0.32,35.335,17.2,8.4
MAI,1959-03-04,50,0,,0.32,35.335,,8.4
MAI,1959-03-19,0,0,,0.29,35.407,16.95,8.4
MAI,1959-03-19,10,0,,0.32,35.389,16.7,8.4
MAI,1959-03-19,20,0,,0.32,35.371,16.6,8.4
MAI,1959-03-19,30,0,,0.32,35.371,16.55,8.4
MAI,1959-03-19,40,0,,0.48,35.371,16.4,8.4
MAI,1959-03-19,50,0.7,,0.42,35.317,16,8.4
MAI,1959-04-09,0,0.7,,0.32,35.335,15.8,3.6
MAI,1959-04-09,10,0.7,,0.35,35.335,15.8,3.6
MAI,1959-04-09,20,1.1,,0.35,35.335,15.8,3.6
MAI,1959-04-09,30,0.7,,0.42,35.335,15.8,3.6
MAI,1959-04-09,40,0.7,,0.42,35.335,15.8,3.6
MAI,1959-04-09,50,0.7,,0.39,35.335,15.8,3.6
MAI,1959-04-21,0,0,,0.35,35.227,15,3.6
MAI,1959-04-21,10,0,,0.42,35.227,15,3.6
MAI,1959-04-21,20,0,,0.39,35.209,14.9,3.6
MAI,1959-04-21,30,0,,0.39,35.209,14.9,3.6
MAI,1959-04-21,40,0,,0.39,35.209,14.9,3.6
MAI,1959-04-21,50,0.4,,0.48,35.209,14.9,3.6
MAI,1959-05-05,0,0.7,,0.42,35.263,14.5,2.8
MAI,1959-05-05,10,0.7,,0.42,35.263,14.5,2.8
MAI,1959-05-05,20,1.4,,0.39,35.263,14.5,2.8
MAI,1959-05-05,30,1.4,,0.42,35.263,14.5,2.8
MAI,1959-05-05,40,1.4,,0.42,35.263,14.5,2.8
MAI,1959-05-05,50,1.4,,0.42,35.263,14.5,2.8
MAI,1959-05-21,0,1.4,,0.42,35.155,13.7,2.8
MAI,1959-05-21,10,1.4,,0.42,35.155,13.7,2.8
MAI,1959-05-21,20,1.4,,0.42,35.155,13.7,2.8
MAI,1959-05-21,30,1.1,,0.42,35.155,13.7,2.8
MAI,1959-05-21,40,1.1,,0.42,35.155,13.7,2.8
MAI,1959-05-21,50,1.1,,0.42,35.155,13.7,2.8
MAI,1959-06-02,0,1.8,,0.48,35.155,13,-6.3
MAI,1959-06-02,10,1.8,,0.48,35.155,13,-6.3
MAI,1959-06-02,20,2.5,,0.48,35.155,13,-6.3
MAI,1959-06-02,30,2.1,,0.48,35.155,13,-6.3
MAI,1959-06-02,40,2.1,,0.48,35.155,13,-6.3
MAI,1959-06-02,50,2.1,,0.48,35.155,13,-6.3
MAI,1959-06-17,0,3.6,,0.48,35.046,12.05,-6.3
MAI,1959-06-17,10,2.9,,0.52,35.046,12.05,-6.3
MAI,1959-06-17,20,3.6,,0.52,35.046,12.05,-6.3
MAI,1959-06-17,30,2.9,,0.52,35.046,12.05,-6.3
MAI,1959-06-17,40,3.2,,0.48,35.046,12.05,-6.3
MAI,1959-06-17,50,3.2,,0.52,35.046,12.05,-6.3
MAI,1959-07-10,0,2.9,,0.48,35.119,11.95,-5
MAI,1959-07-10,10,2.5,,0.48,35.119,11.95,-5
MAI,1959-07-10,20,2.5,,0.48,35.119,11.8,-5
MAI,1959-07-10,30,3.2,,0.48,35.119,11.8,-5
MAI,1959-07-10,40,3.2,,0.48,35.119,11.8,-5
MAI,1959-07-10,50,2.9,,0.48,35.119,11.6,-5
MAI,1959-07-30,0,3.6,,0.55,35.01,11.65,-5
MAI,1959-07-30,10,3.6,,0.52,35.01,11.65,-5
MAI,1959-07-30,20,2.1,,0.45,35.01,11.65,-5
MAI,1959-07-30,30,2.9,,0.52,35.01,11.65,-5
MAI,1959-07-30,40,2.5,,0.52,35.01,11.65,-5
MAI,1959-07-30,50,3.2,,0.52,35.01,11.65,-5
MAI,1959-08-18,0,3.6,,0.48,34.992,11.45,-5
MAI,1959-08-18,10,3.9,,0.45,34.992,11.45,-5
MAI,1959-08-18,20,2.9,,0.48,34.992,11.45,-5
MAI,1959-08-18,30,3.2,,0.48,34.992,11.45,-5
MAI,1959-08-18,40,2.9,,0.48,34.992,11.45,-5
MAI,1959-08-18,50,2.9,,0.45,34.992,11.45,-5
MAI,1959-09-01,0,2.9,,0.48,34.902,11.1,0.2
MAI,1959-09-01,10,3.6,,0.52,34.92,11.15,0.2
MAI,1959-09-01,20,4.3,,0.48,34.938,11.2,0.2
MAI,1959-09-01,30,4.3,,0.52,34.938,11.2,0.2
MAI,1959-09-01,40,4.3,,0.48,34.956,11.2,0.2
MAI,1959-09-01,50,3.9,,0.52,34.974,11.2,0.2
MAI,1959-09-25,0,2.5,,0.48,35.119,11.95,0.2
MAI,1959-09-25,10,2.1,,0.48,35.119,11.85,0.2
MAI,1959-09-25,20,2.5,,0.48,35.119,11.9,0.2
MAI,1959-09-25,30,2.5,,0.48,35.083,11.8,0.2
MAI,1959-09-25,40,2.1,,0.48,35.046,11.6,0.2
MAI,1959-09-25,50,2.1,,0.48,35.046,11.6,0.2
MAI,1959-10-07,0,2.5,,0.45,35.101,11.65,4.2
MAI,1959-10-07,10,2.5,,0.52,35.101,11.6,4.2
MAI,1959-10-07,20,2.5,,,35.101,11.6,4.2
MAI,1959-10-07,30,2.5,,0.58,35.101,11.5,4.2
MAI,1959-10-07,40,1.4,,0.58,35.083,11.4,4.2
MAI,1959-10-07,50,1.8,,0.58,35.083,11.4,4.2
MAI,1959-10-22,0,0,,0.42,35.083,12.25,4.2
MAI,1959-10-22,10,0,,0.45,35.083,12.15,4.2
MAI,1959-10-22,20,0,,0.42,35.083,12.05,4.2
MAI,1959-10-22,30,0.4,,0.42,35.083,12,4.2
MAI,1959-10-22,40,0.4,,0.42,35.083,12,4.2
MAI,1959-10-22,50,1.1,,0.42,35.083,11.95,4.2
MAI,1959-11-06,0,3.6,,0.48,35.083,12.35,11.1
MAI,1959-11-06,10,3.6,,0.52,35.083,12.3,11.1
MAI,1959-11-06,20,3.9,,0.52,35.083,12.25,11.1
MAI,1959-11-06,30,3.6,,0.52,35.083,12.25,11.1
MAI,1959-11-06,40,3.6,,0.52,35.083,12.2,11.1
MAI,1959-11-06,50,2.9,,0.52,35.083,12.2,11.1
MAI,1959-11-19,0,0.4,,0.35,35.046,13.15,11.1
MAI,1959-11-19,10,1.4,,0.35,35.046,12.9,11.1
MAI,1959-11-19,20,0.7,,0.42,35.046,12.8,11.1
MAI,1959-11-19,30,0.4,,0.42,35.046,12.65,11.1
MAI,1959-11-19,40,0.4,,0.39,35.046,12.6,11.1
MAI,1959-11-19,50,2.5,,0.45,34.992,12.1,11.1
MAI,1959-12-02,0,0,,0.39,35.065,13.8,8.2
MAI,1959-12-02,10,0,,0.39,35.065,13.5,8.2
MAI,1959-12-02,20,0.7,,0.42,35.065,13.4,8.2
MAI,1959-12-02,30,2.1,,0.45,35.065,13.1,8.2
MAI,1959-12-02,40,2.1,,0.48,35.065,12.9,8.2
MAI,1959-12-02,50,2.5,,0.52,35.065,12.8,8.2
MAI,1959-12-18,0,0,,0.39,35.01,14.8,8.2
MAI,1959-12-18,10,0,,0.39,35.01,14.8,8.2
MAI,1959-12-18,20,0,,0.42,35.01,14.7,8.2
MAI,1959-12-18,30,0.7,,0.42,35.01,14.5,8.2
MAI,1959-12-18,40,0.7,,0.42,35.01,14.1,8.2
MAI,1959-12-18,50,1.4,,0.45,35.01,13.6,8.2
MAI,1960-01-04,0,0,,0.29,34.992,16,0.3
MAI,1960-01-04,10,0,,0.29,34.992,15.8,0.3
MAI,1960-01-04,20,0,,0.29,34.992,15.75,0.3
MAI,1960-01-04,30,3.6,,0.35,34.992,15.2,0.3
MAI,1960-01-04,40,0,,0.39,35.01,13.8,0.3
MAI,1960-01-04,50,7.1,,0.45,35.01,13.6,0.3
MAI,1960-01-20,0,0,,0.26,34.974,17.4,0.3
MAI,1960-01-20,10,0,,0.26,35.065,17.25,0.3
MAI,1960-01-20,20,0,,0.32,35.065,17.2,0.3
MAI,1960-01-20,30,0,,0.32,35.065,16.4,0.3
MAI,1960-01-20,40,0,,0.32,35.065,16.4,0.3
MAI,1960-01-20,50,0,,0.32,35.065,16.4,0.3
MAI,1960-02-02,0,0,,0.32,35.209,16.9,-2.2
MAI,1960-02-02,10,0,,0.32,35.209,16.9,-2.2
MAI,1960-02-02,20,0,,0.32,35.209,16.9,-2.2
MAI,1960-02-02,30,0,,0.35,35.209,16.8,-2.2
MAI,1960-02-02,40,0.8,,0.35,35.155,16.25,-2.2
MAI,1960-02-02,50,0.8,,0.42,35.137,15.9,-2.2
MAI,1960-02-15,0,0,,0.32,35.046,16,-2.2
MAI,1960-02-15,10,0,,0.32,35.046,16,-2.2
MAI,1960-02-15,20,0,,0.35,35.046,16,-2.2
MAI,1960-02-15,30,0,,0.35,35.046,15.95,-2.2
MAI,1960-02-15,40,0,,0.35,35.046,15.9,-2.2
MAI,1960-02-15,50,0,,0.39,35.046,15.9,-2.2
MAI,1960-02-29,0,0,,0.32,35.065,16.1,-2.2
MAI,1960-02-29,10,0,,0.32,35.065,15.85,-2.2
MAI,1960-02-29,20,0,,0.32,35.046,15.8,-2.2
MAI,1960-02-29,30,0,,0.32,35.046,15.6,-2.2
MAI,1960-02-29,40,0,,0.35,35.046,15.55,-2.2
MAI,1960-02-29,50,7.1,,0.35,35.046,15.4,-2.2
MAI,1960-03-14,0,3.6,,0.29,35.065,15.85,5.6
MAI,1960-03-14,10,0,,0.29,35.065,15.8,5.6
MAI,1960-03-14,20,7.1,,0.32,35.046,15.8,5.6
MAI,1960-03-14,30,7.1,,0.32,35.046,15.8,5.6
MAI,1960-03-14,40,10.7,,0.32,35.028,15.7,5.6
MAI,1960-03-14,50,10.7,,0.35,35.028,15.6,5.6
MAI,1960-04-04,0,,,0.42,35.119,15.6,7.8
MAI,1960-04-04,10,,,0.42,35.119,15.6,7.8
MAI,1960-04-04,20,,,0.42,35.119,15.55,7.8
MAI,1960-04-04,30,7.1,,0.45,35.119,15.55,7.8
MAI,1960-04-04,40,7.1,,0.45,35.119,15.5,7.8
MAI,1960-04-04,50,7.1,,0.45,35.083,15.4,7.8
MAI,1960-04-20,0,,,0.42,35.227,15.1,7.8
MAI,1960-04-20,10,,,0.42,35.227,15.1,7.8
MAI,1960-04-20,20,,,0.42,35.227,15.1,7.8
MAI,1960-04-20,30,0,,0.42,35.227,15.2,7.8
MAI,1960-04-20,40,0,,0.42,35.263,15.2,7.8
MAI,1960-04-20,50,10.7,,0.45,35.263,15.2,7.8
MAI,1960-05-18,0,,,0.42,34.974,13.4,5.2
MAI,1960-05-18,10,,,0.42,34.974,13.4,5.2
MAI,1960-05-18,20,,,0.42,34.974,13.4,5.2
MAI,1960-05-18,30,,,0.45,34.974,13.4,5.2
MAI,1960-05-18,40,,,0.48,34.974,13.4,5.2
MAI,1960-05-18,50,,,0.48,34.974,13.4,5.2
MAI,1960-06-06,0,,,0.48,34.812,12.55,-2.3
MAI,1960-06-06,10,,,0.45,,12.55,-2.3
MAI,1960-06-06,20,,,0.48,,12.55,-2.3
MAI,1960-06-06,30,,,0.45,,12.55,-2.3
MAI,1960-06-06,40,,,0.52,,12.6,-2.3
MAI,1960-06-06,50,,,0.55,34.884,12.65,-2.3
MAI,1960-06-20,0,,,0.52,34.92,12.1,-2.3
MAI,1960-06-20,10,,,0.52,34.92,12.1,-2.3
MAI,1960-06-20,20,,,0.52,34.92,12.1,-2.3
MAI,1960-06-20,30,,,0.55,34.92,12.1,-2.3
MAI,1960-06-20,40,,,0.55,34.92,12.1,-2.3
MAI,1960-06-20,50,,,0.58,34.92,12.1,-2.3
MAI,1960-07-06,0,,,0.48,34.992,11.65,4.8
MAI,1960-07-06,10,,,0.48,34.992,11.65,4.8
MAI,1960-07-06,20,,,0.48,34.992,11.65,4.8
MAI,1960-07-06,30,,,0.48,34.992,11.65,4.8
MAI,1960-07-06,40,,,0.52,34.992,11.65,4.8
MAI,1960-07-06,50,,,0.55,34.992,11.65,4.8
MAI,1960-07-20,0,,,0.45,35.065,11.6,4.8
MAI,1960-07-20,10,,,0.45,35.065,11.6,4.8
MAI,1960-07-20,20,,,0.45,35.065,11.6,4.8
MAI,1960-07-20,30,,,0.45,35.065,11.6,4.8
MAI,1960-07-20,40,,,0.48,35.046,11.6,4.8
MAI,1960-07-20,50,,,0.48,35.046,11.6,4.8
MAI,1960-08-02,0,,,0.45,34.992,11.6,6.6
MAI,1960-08-02,10,0,,0.45,34.992,11.6,6.6
MAI,1960-08-02,20,,,0.45,34.992,11.6,6.6
MAI,1960-08-02,30,,,0.45,35.028,11.5,6.6
MAI,1960-08-02,40,,,0.45,35.028,11.5,6.6
MAI,1960-08-02,50,,,0.45,35.028,11.5,6.6
MAI,1960-08-16,0,,,0.48,35.01,11.2,6.6
MAI,1960-08-16,10,,,0.48,35.01,11.2,6.6
MAI,1960-08-16,20,,,0.48,35.01,11.2,6.6
MAI,1960-08-16,30,,,0.48,35.01,11.2,6.6
MAI,1960-08-16,40,,,0.48,35.01,11.2,6.6
MAI,1960-08-16,50,,,0.48,35.01,11.2,6.6
MAI,1960-09-05,0,,,0.45,34.974,11.15,6.9
MAI,1960-09-05,10,,,0.45,34.974,11.15,6.9
MAI,1960-09-05,20,,,0.42,34.974,11.15,6.9
MAI,1960-09-05,30,,,0.42,34.974,11.15,6.9
MAI,1960-09-05,40,,,0.45,34.974,11.15,6.9
MAI,1960-09-05,50,,,0.45,34.974,11.15,6.9
MAI,1960-10-06,0,,,0.35,34.884,12,-0.7
MAI,1960-10-06,10,,,0.45,34.884,11.95,-0.7
MAI,1960-10-06,20,7.1,,0.35,34.884,11.8,-0.7
MAI,1960-10-06,30,,,0.39,34.902,11.75,-0.7
MAI,1960-10-06,40,,,0.42,34.92,11.7,-0.7
MAI,1960-10-06,50,,,0.42,34.92,11.7,-0.7
MAI,1960-10-19,0,,,0.42,34.92,12.3,-0.7
MAI,1960-10-19,10,,,0.45,34.92,11.85,-0.7
MAI,1960-10-19,20,,,0.42,34.92,11.8,-0.7
MAI,1960-10-19,30,,,0.42,34.92,11.8,-0.7
MAI,1960-10-19,40,,,0.42,34.938,11.75,-0.7
MAI,1960-10-19,50,,,0.45,34.938,11.7,-0.7
MAI,1960-11-02,0,,,0.42,34.974,12.25,7.2
MAI,1960-11-02,10,,,0.42,34.974,12.25,7.2
MAI,1960-11-02,20,,,0.45,34.974,12.2,7.2
MAI,1960-11-02,30,,,0.48,34.974,12,7.2
MAI,1960-11-02,40,,,0.48,34.974,11.95,7.2
MAI,1960-11-02,50,,,0.52,34.974,11.95,7.2
MAI,1960-11-15,0,,,0.42,34.884,12.3,7.2
MAI,1960-11-15,10,,,0.45,34.884,12.25,7.2
MAI,1960-11-15,20,,,0.45,34.884,12.25,7.2
MAI,1960-11-15,30,,,0.45,34.884,12.25,7.2
MAI,1960-11-15,40,,,0.45,34.884,12.25,7.2
MAI,1960-11-15,50,,,0.45,34.884,12.25,7.2
MAI,1960-12-05,0,0,,0.56,34.974,14.3,6.7
MAI,1960-12-05,10,0,,0.56,34.974,13.8,6.7
MAI,1960-12-05,20,0,,0.32,34.974,13.3,6.7
MAI,1960-12-05,30,,,0.45,34.956,12.6,6.7
MAI,1960-12-05,40,,,0.55,34.956,12.1,6.7
MAI,1960-12-05,50,,,0.55,34.956,12.1,6.7
MAI,1960-12-19,0,0,,0.26,35.191,15.3,6.7
MAI,1960-12-19,10,0,,0.29,35.191,15.25,6.7
MAI,1960-12-19,20,7.1,,0.35,35.263,14.9,6.7
MAI,1960-12-19,30,,,0.42,35.227,14.2,6.7
MAI,1960-12-19,40,,,0.45,35.191,13.95,6.7
MAI,1960-12-19,50,,,0.52,35.191,13.6,6.7
MAI,1961-01-03,0,0,,0.29,35.065,15.9,-2.5
MAI,1961-01-03,10,0,,0.32,35.065,15.6,-2.5
MAI,1961-01-03,20,7.1,,0.39,35.046,15.25,-2.5
MAI,1961-01-03,30,,,0.42,35.01,14.8,-2.5
MAI,1961-01-03,40,10.7,,0.42,35.01,14.7,-2.5
MAI,1961-01-03,50,10.7,,0.42,35.01,14.7,-2.5
MAI,1961-01-16,0,0,,0.32,35.191,16.8,-2.5
MAI,1961-01-16,10,0,,0.32,35.155,16.1,-2.5
MAI,1961-01-16,20,0,,0.39,35.155,15.9,-2.5
